system:index,def,month,pdsi,plot_id,pr,soil,status,timestamp,tmmx,vpd,.geo
197905_3,1109.0,197905,3.0,StanfordCA,7.0,433.0,permanent,2.943648E11,230.0,85.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197906_0,1165.0,197906,198.0,BoulderCO,69.0,91.0,permanent,2.970432E11,269.0,155.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197906_1,744.0,197906,-209.0,JacksonWY,30.0,545.0,permanent,2.970432E11,226.0,114.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197906_2,425.0,197906,-341.0,BellinghamWA,41.0,645.0,permanent,2.970432E11,201.0,66.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197906_3,1605.0,197906,74.0,StanfordCA,0.0,314.0,permanent,2.970432E11,246.0,98.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197907_0,1729.0,197907,129.0,BoulderCO,32.0,78.0,permanent,2.996352E11,317.0,197.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197907_1,1534.0,197907,-245.0,JacksonWY,17.0,381.0,permanent,2.996352E11,270.0,143.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197907_2,902.0,197907,-384.0,BellinghamWA,23.0,424.0,permanent,2.996352E11,236.0,78.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197907_3,1620.0,197907,91.0,StanfordCA,4.0,249.0,permanent,2.996352E11,255.0,103.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197908_0,1020.0,197908,216.0,BoulderCO,63.0,68.0,permanent,3.023136E11,286.0,154.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197908_1,865.0,197908,-176.0,JacksonWY,49.0,297.0,permanent,3.023136E11,253.0,119.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197908_2,747.0,197908,-394.0,BellinghamWA,23.0,322.0,permanent,3.023136E11,228.0,68.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197908_3,1497.0,197908,74.0,StanfordCA,0.0,207.0,permanent,3.023136E11,250.0,91.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197909_0,1261.0,197909,114.0,BoulderCO,16.0,60.0,permanent,3.04992E11,277.0,160.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197909_1,1113.0,197909,-264.0,JacksonWY,11.0,244.0,permanent,3.04992E11,244.0,124.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197909_2,88.0,197909,-356.0,BellinghamWA,61.0,301.0,permanent,3.04992E11,212.0,55.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197909_3,1336.0,197909,-31.0,StanfordCA,0.0,178.0,permanent,3.04992E11,275.0,111.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197910_0,795.0,197910,90.0,BoulderCO,29.0,54.0,permanent,3.07584E11,210.0,115.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197910_1,351.0,197910,-259.0,JacksonWY,30.0,208.0,permanent,3.07584E11,155.0,60.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197910_2,0.0,197910,-371.0,BellinghamWA,75.0,641.0,permanent,3.07584E11,155.0,31.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197910_3,288.0,197910,72.0,StanfordCA,55.0,156.0,permanent,3.07584E11,220.0,64.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197911_0,0.0,197911,231.0,BoulderCO,61.0,285.0,permanent,3.102624E11,74.0,36.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197911_1,0.0,197911,-291.0,JacksonWY,26.0,208.0,permanent,3.102624E11,20.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197911_2,0.0,197911,-467.0,BellinghamWA,53.0,917.0,permanent,3.102624E11,96.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197911_3,12.0,197911,-42.0,StanfordCA,50.0,154.0,permanent,3.102624E11,175.0,50.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
197912_0,0.0,197912,279.0,BoulderCO,37.0,565.0,permanent,3.128544E11,94.0,40.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
197912_1,0.0,197912,-373.0,JacksonWY,16.0,208.0,permanent,3.128544E11,16.0,15.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
197912_2,0.0,197912,-372.0,BellinghamWA,261.0,1539.0,permanent,3.128544E11,95.0,24.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
197912_3,0.0,197912,53.0,StanfordCA,109.0,738.0,permanent,3.128544E11,163.0,40.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198001_0,0.0,198001,339.0,BoulderCO,29.0,565.0,permanent,3.155328E11,42.0,28.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198001_1,0.0,198001,-293.0,JacksonWY,108.0,208.0,permanent,3.155328E11,-30.0,19.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198001_2,0.0,198001,-432.0,BellinghamWA,62.0,1539.0,permanent,3.155328E11,40.0,19.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198001_3,0.0,198001,70.0,StanfordCA,109.0,1352.0,permanent,3.155328E11,147.0,28.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198002_0,0.0,198002,366.0,BoulderCO,25.0,565.0,permanent,3.182112E11,81.0,44.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198002_1,0.0,198002,-246.0,JacksonWY,36.0,208.0,permanent,3.182112E11,21.0,19.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198002_2,0.0,198002,-353.0,BellinghamWA,124.0,1539.0,permanent,3.182112E11,93.0,25.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198002_3,0.0,198002,207.0,StanfordCA,141.0,1352.0,permanent,3.182112E11,172.0,42.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198003_0,12.0,198003,404.0,BoulderCO,43.0,545.0,permanent,3.207168E11,100.0,52.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198003_1,0.0,198003,-181.0,JacksonWY,41.0,208.0,permanent,3.207168E11,33.0,22.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198003_2,0.0,198003,-299.0,BellinghamWA,98.0,1539.0,permanent,3.207168E11,94.0,26.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198003_3,168.0,198003,149.0,StanfordCA,44.0,1063.0,permanent,3.207168E11,179.0,48.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198004_0,199.0,198004,429.0,BoulderCO,66.0,222.0,permanent,3.233952E11,156.0,77.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198004_1,0.0,198004,-240.0,JacksonWY,15.0,1526.0,permanent,3.233952E11,115.0,39.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198004_2,53.0,198004,-308.0,BellinghamWA,70.0,1447.0,permanent,3.233952E11,157.0,50.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198004_3,296.0,198004,168.0,StanfordCA,41.0,709.0,permanent,3.233952E11,197.0,57.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198005_0,505.0,198005,443.0,BoulderCO,92.0,150.0,permanent,3.259872E11,202.0,102.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198005_1,0.0,198005,-92.0,JacksonWY,94.0,1526.0,permanent,3.259872E11,148.0,52.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198005_2,143.0,198005,-290.0,BellinghamWA,53.0,1223.0,permanent,3.259872E11,164.0,42.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198005_3,936.0,198005,158.0,StanfordCA,8.0,420.0,permanent,3.259872E11,199.0,63.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
198006_0,2059.0,198006,262.0,BoulderCO,4.0,115.0,permanent,3.286656E11,307.0,191.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-105.24266519916057,40.009675461056084],[-105.24231504705735,40.009675461056084],[-105.24231504705735,40.009945375161884],[-105.24266519916057,40.009945375161884],[-105.24266519916057,40.009675461056084]]]}"
198006_1,382.0,198006,-57.0,JacksonWY,40.0,870.0,permanent,3.286656E11,209.0,82.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-110.78694736645964,43.43231606888349],[-110.78657804819923,43.43231606888349],[-110.78657804819923,43.4325859829893],[-110.78694736645964,43.4325859829893],[-110.78694736645964,43.43231606888349]]]}"
198006_2,45.0,198006,-171.0,BellinghamWA,87.0,1168.0,permanent,3.286656E11,182.0,47.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.48695999140925,48.73383706888347],[-122.48655336409666,48.73383706888347],[-122.48655336409666,48.73410698298931],[-122.48695999140925,48.73410698298931],[-122.48695999140925,48.73383706888347]]]}"
198006_3,1401.0,198006,153.0,StanfordCA,1.0,308.0,permanent,3.286656E11,226.0,81.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[-122.17018859539013,37.4280580688835],[-122.16985086935638,37.4280580688835],[-122.16985086935638,37.4283279829893],[-122.17018859539013,37.4283279829893],[-122.17018859539013,37.4280580688835]]]}"
